date,ts_code,side,size,price,reason,episode
2019-02-22,603179.SH,buy,9600,17.30173,initial_buy,1
2019-02-22,603501.SH,sell,-1600,39.01,take_profit_1,1
2019-02-22,603737.SH,sell,-1800,31.826817,take_profit_1,1
2019-02-22,603920.SH,sell,-4600,12.67,take_profit_1,1
2019-02-25,000009.SZ,sell,-13800,4.369563,take_profit_1,1
2019-02-25,000027.SZ,sell,-10100,5.889411,take_profit_1,1
2019-02-25,000062.SZ,sell,-4200,14.118587999999999,take_profit_1,1
2019-02-25,000519.SZ,sell,-7900,7.619238,take_profit_1,1
2019-02-25,000528.SZ,sell,-8300,7.189281,take_profit_2,1
2019-02-25,000617.SZ,sell,-4900,13.19868,take_profit_2,1
2019-02-25,000733.SZ,sell,-4400,13.408659,take_profit_1,1
2019-02-25,000768.SZ,sell,-3600,16.158384,take_profit_1,1
2019-02-25,000831.SZ,sell,-6000,9.999,take_profit_1,1
2019-02-25,000887.SZ,sell,-5200,11.428857,take_profit_2,1
2019-02-25,000933.SZ,sell,-12800,4.69953,take_profit_1,1
2019-02-25,000938.SZ,sell,-2100,28.317168000000002,take_profit_1,1
2019-02-25,000987.SZ,sell,-6100,10.728927,take_profit_2,1
2019-02-25,002028.SZ,sell,-5000,11.718828,take_profit_1,1
2019-02-25,002065.SZ,sell,-7400,8.079192,take_profit_1,1
2019-02-25,002085.SZ,sell,-7500,7.679232,take_profit_1,1
2019-02-25,002152.SZ,sell,-9600,6.339366,take_profit_2,1
2019-02-25,002179.SZ,sell,-1800,32.086791000000005,take_profit_1,1
2019-02-25,002195.SZ,sell,-18000,3.53,take_profit_1,1
2019-02-25,002203.SZ,sell,-7100,8.139186,take_profit_1,1
2019-02-25,002244.SZ,sell,-13900,4.2395760000000005,take_profit_1,1
2019-02-25,002262.SZ,sell,-5500,10.638936000000001,take_profit_1,1
2019-02-25,002273.SZ,sell,-6700,9.829017,take_profit_2,1
2019-02-25,002294.SZ,sell,-7700,22.46,take_profit_1,1
2019-02-25,002312.SZ,sell,-16400,3.779622,take_profit_2,1
2019-02-25,002340.SZ,sell,-12500,4.739526000000001,take_profit_1,1
2019-02-25,002384.SZ,sell,-3700,16.778322000000003,take_profit_2,1
2019-02-25,002409.SZ,sell,-3400,16.868313,take_profit_1,1
2019-02-25,002436.SZ,sell,-11700,5.039496,take_profit_1,1
2019-02-25,002444.SZ,sell,-5500,10.79892,take_profit_1,1
2019-02-25,002532.SZ,sell,-10600,5.439456000000001,take_profit_1,1
2019-02-25,002608.SZ,sell,-7100,8.909109,take_profit_2,1
2019-02-25,002673.SZ,sell,-6100,10.908909,take_profit_2,1
2019-02-25,002683.SZ,sell,-6300,9.569043,take_profit_2,1
2019-02-25,002851.SZ,sell,-3600,15.988401,take_profit_1,1
2019-02-25,002926.SZ,sell,-5900,11.228877000000002,take_profit_2,1
2019-02-25,002939.SZ,sell,-4900,14.12,take_profit_2,1
2019-02-25,300115.SZ,sell,-6000,11.67,take_profit_2,1
2019-02-25,300122.SZ,sell,-1400,42.29,take_profit_1,1
2019-02-25,300285.SZ,sell,-4600,12.418758,take_profit_1,1
2019-02-25,300346.SZ,sell,-7400,7.989201,take_profit_1,1
2019-02-25,300390.SZ,sell,-10800,5.559444,take_profit_1,1
2019-02-25,300433.SZ,sell,-7000,8.979102000000001,take_profit_2,1
2019-02-25,300474.SZ,sell,-1400,41.285871,take_profit_1,1
2019-02-25,300558.SZ,sell,-1500,37.786221,take_profit_1,1
2019-02-25,300627.SZ,sell,-3000,19.408059,take_profit_1,1
2019-02-25,300677.SZ,sell,-3300,17.79822,take_profit_1,1
2019-02-25,300679.SZ,sell,-2500,26.807319,take_profit_2,1
2019-02-25,302132.SZ,sell,-6500,9.309069000000001,take_profit_1,1
2019-02-25,600008.SH,sell,-15600,3.8296170000000003,take_profit_1,1
2019-02-25,600039.SH,sell,-16300,3.5696429999999997,take_profit_1,1
2019-02-25,600060.SH,sell,-6200,9.509049,take_profit_1,1
2019-02-25,600066.SH,sell,-4300,13.9986,take_profit_2,1
2019-02-25,600085.SH,sell,-2000,28.727127,take_profit_1,1
2019-02-25,600095.SH,sell,-13200,4.5195479999999995,take_profit_1,1
2019-02-25,600098.SH,sell,-9300,6.219378,take_profit_1,1
2019-02-25,600150.SH,sell,-4100,14.19858,take_profit_1,1
2019-02-25,600188.SH,sell,-6800,8.749125,take_profit_1,1
2019-02-25,600196.SH,sell,-2200,27.01,take_profit_1,1
2019-02-25,600219.SH,sell,-25000,2.389761,take_profit_1,1
2019-02-25,600295.SH,sell,-6900,8.569143,take_profit_1,1
2019-02-25,600339.SH,sell,-13500,4.39956,take_profit_1,1
2019-02-25,600346.SH,sell,-5500,10.708929000000001,take_profit_1,1
2019-02-25,600348.SH,sell,-10700,5.489451,take_profit_1,1
2019-02-25,600372.SH,sell,-3700,15.978402,take_profit_1,1
2019-02-25,600378.SH,sell,-5600,10.188981,take_profit_1,1
2019-02-25,600392.SH,sell,-5900,10.368962999999999,take_profit_1,1
2019-02-25,600521.SH,sell,-13900,13.368662999999998,take_profit_2,1
2019-02-25,600536.SH,sell,-2000,28.867113,take_profit_1,1
2019-02-25,600549.SH,sell,-4300,14.338566,take_profit_1,1
2019-02-25,600562.SH,sell,-3700,15.868412999999999,take_profit_1,1
2019-02-25,600598.SH,sell,-6400,8.969103,take_profit_1,1
2019-02-25,600663.SH,sell,-4600,13.308669,take_profit_1,1
2019-02-25,600739.SH,sell,-4800,13.818617999999999,take_profit_2,1
2019-02-25,600760.SH,sell,-1700,34.376562,take_profit_1,1
2019-02-25,600764.SH,sell,-2100,27.477252,take_profit_1,1
2019-02-25,600803.SH,sell,-5300,11.018898,take_profit_1,1
2019-02-25,600848.SH,sell,-2500,23.117688,take_profit_1,1
2019-02-25,600879.SH,sell,-8900,6.639336,take_profit_1,1
2019-02-25,600884.SH,sell,-3800,15.59844,take_profit_1,1
2019-02-25,600893.SH,sell,-2200,26.027397,take_profit_1,1
2019-02-25,600958.SH,sell,-5400,12.748725,take_profit_2,1
2019-02-25,601018.SH,sell,-15200,3.79962,take_profit_1,1
2019-02-25,601099.SH,sell,-19100,3.53,take_profit_2,1
2019-02-25,601108.SH,sell,-6200,10.848915,take_profit_2,1
2019-02-25,601117.SH,sell,-9700,5.989401,take_profit_1,1
2019-02-25,601118.SH,sell,-11100,5.3194680000000005,take_profit_1,1
2019-02-25,601216.SH,sell,-18900,3.439656,take_profit_2,1
2019-02-25,601319.SH,sell,-8900,7.36,take_profit_2,1
2019-02-25,601336.SH,sell,-1200,49.625037000000006,take_profit_1,1
2019-02-25,601360.SH,sell,-2400,25.257474000000002,take_profit_1,1
2019-02-25,601567.SH,sell,-9500,6.29937,take_profit_1,1
2019-02-25,601611.SH,sell,-7500,7.719228,take_profit_1,1
2019-02-25,601689.SH,sell,-5400,10.778922,take_profit_1,1
2019-02-25,601717.SH,sell,-9600,5.989401,take_profit_1,1
2019-02-25,601808.SH,sell,-18700,9.57,take_profit_1,1
2019-02-25,601857.SH,sell,-22700,7.649235000000001,take_profit_1,1
2019-02-25,601899.SH,sell,-16300,3.6396360000000003,take_profit_1,1
2019-02-25,601990.SH,sell,-6800,10.61,take_profit_2,1
2019-02-25,603179.SH,sell,-3200,18.19818,take_profit_1,1
2019-02-25,603233.SH,sell,-1600,35.086491,take_profit_1,1
2019-02-25,603501.SH,sell,-1600,40.675932,take_profit_2,1
2019-02-25,603737.SH,sell,-1800,34.956504,take_profit_2,1
2019-02-25,603799.SH,sell,-2100,28.777122000000002,take_profit_1,1
2019-02-25,603885.SH,sell,-4200,14.058594000000001,take_profit_1,1
2019-02-26,000027.SZ,sell,-10100,6.309368999999999,take_profit_2,1
2019-02-26,000415.SZ,buy,36700,4.5304530000000005,initial_buy,1
2019-02-26,000733.SZ,sell,-4400,13.59864,take_profit_2,1
2019-02-26,000831.SZ,sell,-6000,10.218978,take_profit_2,1
2019-02-26,000933.SZ,sell,-12800,4.839516,take_profit_2,1
2019-02-26,000938.SZ,sell,-2100,28.517148,take_profit_2,1
2019-02-26,000963.SZ,sell,-2200,25.777422,take_profit_1,1
2019-02-26,000999.SZ,buy,6700,24.842484,initial_buy,1
2019-02-26,002195.SZ,sell,-18000,3.609639,take_profit_2,1
2019-02-26,002244.SZ,sell,-13900,4.329567,take_profit_2,1
2019-02-26,002294.SZ,sell,-7700,23.417658000000003,take_profit_2,1
2019-02-26,002340.SZ,sell,-12500,4.7695229999999995,take_profit_2,1
2019-02-26,002352.SZ,buy,4500,36.57,add_on,1
2019-02-26,002432.SZ,buy,27200,6.1206119999999995,initial_buy,1
2019-02-26,002624.SZ,sell,-1900,30.256974000000003,take_profit_1,1
