trade_date,open,high,low,close,volume,amount,pct_chg,circ_mv
2018-03-13,25.39,25.4,24.99,25.19,13863.29,80434.766,-0.96,15647336.6334
2018-03-14,25.17,25.4,24.79,25.17,15312.03,88653.082,-0.07,15636549.0866
2018-03-15,25.16,26.14,25.16,26.08,40070.58,238226.957,3.6,16200198.4069
2018-03-16,25.92,26.27,25.62,25.78,18357.65,109094.931,-1.13,16016810.1113
2018-03-19,25.84,26.05,25.45,25.66,19881.93,118254.047,-0.49,15938600.397
2018-03-20,25.71,25.94,25.4,25.92,14177.38,83860.915,1.03,16103110.4857
2018-03-21,25.98,26.51,25.78,26.29,31484.34,190345.333,1.42,16332345.8552
2018-03-22,26.48,26.64,25.75,26.03,19169.44,115321.15,-1.01,16167835.7665
2018-03-23,24.32,25.83,24.32,25.18,31053.77,180395.824,-3.25,15641942.86
2018-03-26,24.79,25.56,24.46,25.26,33893.36,194664.725,0.31,15690486.8206
2018-03-27,25.57,26.16,25.36,26.13,24633.85,146159.352,3.45,16232561.0473
2018-03-28,25.87,26.09,24.69,24.75,29940.63,173406.099,-5.3,15372254.19
2018-03-29,24.75,25.15,23.79,24.91,29554.34,165893.92,0.65,15472038.9979
2018-03-30,24.66,25.09,24.58,24.64,20768.6,118340.975,-1.06,15307528.9092
2018-04-02,24.66,24.66,23.8,24.3,25582.31,142826.58,-1.37,15097171.7466
2018-04-03,24.19,25.2,23.97,25.01,37617.65,214744.946,2.91,15536764.2787
2018-04-04,25.18,26.07,24.83,25.78,29685.64,176165.621,3.07,16014113.2246
2018-04-09,25.75,25.75,24.96,25.38,22187.25,129237.225,-1.55,15765999.6482
2018-04-10,25.36,25.82,24.99,25.78,22937.73,134606.933,1.56,16011416.3379
2018-04-11,25.7,26.65,25.7,26.27,26692.71,161649.233,1.9,16316164.535
2018-04-12,26.22,26.91,25.96,26.63,16226.16,98892.671,1.37,16540006.1311
2018-04-13,26.64,26.71,26.14,26.23,13146.19,79934.517,-1.5,16291892.5547
2018-04-16,26.46,26.81,25.18,25.74,15142.84,91156.409,-1.85,15989841.2443
2018-04-17,25.74,26.48,25.71,25.8,18077.82,108715.476,0.22,16024900.7714
2018-04-18,26.02,26.28,24.77,26.04,17628.88,104333.758,0.94,16175926.4266
2018-04-19,26.27,26.83,25.64,26.27,20572.33,125436.277,0.87,16316164.535
2018-04-20,26.48,26.97,26.05,26.11,24670.72,151170.035,-0.6,16219076.6138
2018-04-23,26.11,27.15,26.11,26.73,31295.27,192963.646,2.38,16604731.4119
2018-04-24,26.79,27.35,26.48,27.12,28137.16,175831.242,1.46,16847451.2149
2018-04-25,26.92,27.78,26.8,27.43,26390.96,165981.407,1.15,17041627.0573
2018-04-26,27.64,27.76,27.18,27.51,27356.45,171087.008,-1.08,16858238.7617
2018-04-27,27.5,27.7,26.68,27.27,25148.07,154620.123,-0.86,16712606.8799
2018-05-02,26.87,28.12,26.87,28.08,31476.71,197696.764,2.95,17206137.146
2018-05-03,27.95,28.3,27.85,28.28,23517.54,150096.952,0.71,17327497.0475
2018-05-04,28.28,28.39,27.77,27.95,17894.18,113803.046,-1.15,17127927.4317
2018-05-07,27.62,27.97,27.29,27.84,29560.71,186037.503,-0.39,17060505.2642
2018-05-08,27.73,28.68,27.73,28.66,41900.75,270687.499,2.96,17564823.0771
2018-05-09,28.52,28.61,28.17,28.53,14429.93,93130.447,-0.46,17483916.4761
2018-05-10,28.61,29.27,28.43,29.23,28448.78,186723.217,2.47,17915418.3481
2018-05-11,29.18,30.37,29.18,29.88,46948.55,319251.647,2.2,18309163.8063
2018-05-14,29.77,30.56,29.6,30.11,34291.91,233362.555,0.8,18454795.6881
2018-05-15,30.31,30.81,30.01,30.8,30600.53,212336.878,2.28,18875510.0133
2018-05-16,30.81,31.89,30.67,31.73,44815.19,320284.172,3.0,19441856.2203
2018-05-17,31.49,31.58,29.83,30.16,71008.71,492268.354,-4.94,18481764.5551
2018-05-18,29.97,30.58,29.34,30.24,45326.53,308839.354,0.26,18530308.5157
2018-05-21,30.3,30.79,29.87,30.65,31731.79,218766.638,1.35,18781118.9788
2018-05-22,30.45,30.83,30.37,30.68,19436.72,135392.067,0.1,18799997.1857
2018-05-23,30.53,31.42,30.53,31.04,31294.06,221341.758,1.18,19021141.8951
2018-05-24,30.97,31.02,29.62,30.54,41081.33,282821.338,-1.62,18713696.8113
2018-05-25,30.24,30.68,29.97,30.53,18767.01,129620.887,-0.03,18708303.0379
2018-05-28,30.43,31.91,30.43,31.41,52096.98,370247.189,2.9,19250377.2646
2018-05-29,31.33,32.57,31.25,31.39,51094.41,371212.626,-0.07,19236892.8311
2018-05-30,31.19,32.61,30.15,32.4,50061.82,360588.77,3.21,19854479.8854
2018-05-31,32.39,33.67,32.39,32.98,71396.74,537855.514,1.79,20210468.9298
2018-06-01,32.79,33.64,32.04,32.57,46803.04,349780.531,-1.23,19962355.3534
2018-06-04,33.01,34.32,33.01,34.29,60963.15,468199.998,5.27,21014141.1664
2018-06-05,34.33,35.21,33.83,35.17,52158.25,409357.159,2.55,21550821.6197
2018-06-06,34.77,36.06,34.55,35.62,54701.63,441164.365,1.29,21828600.9498
2018-06-07,36.32,36.48,34.9,35.52,61420.99,499537.089,-0.27,21769269.4424
2018-06-08,35.65,36.89,34.95,35.37,118130.2,967069.778,-0.42,21677575.2946
2018-06-11,34.91,35.03,33.01,33.43,90430.27,693453.514,-5.5,20485551.3732
2018-06-12,33.71,35.49,33.71,35.33,72714.61,572774.613,5.7,21653303.3143
2018-06-13,35.4,35.57,33.45,34.34,67749.65,528189.999,-2.83,21041110.0334
2018-06-14,34.57,34.62,33.49,33.82,50185.58,387482.802,-1.51,20722877.4028
2018-06-15,33.95,35.07,33.89,34.24,74936.61,585697.503,1.26,20984475.4127
2018-06-19,33.78,34.1,33.02,33.56,49055.0,374384.611,-1.99,20566457.9742
2018-06-20,33.23,34.03,32.41,33.8,75592.21,570436.894,0.71,20712089.856
2018-06-21,33.49,33.81,32.74,32.87,56378.27,424974.531,-2.75,20143046.7623
2018-06-22,32.57,33.06,31.58,32.87,40877.03,301698.558,0.0,20143046.7623
2018-06-25,33.2,34.26,32.86,33.87,51107.39,391541.757,3.05,20757936.9299
2018-06-26,33.4,34.03,32.83,33.23,43050.24,325084.404,-1.9,20364191.4717
2018-06-27,32.57,33.06,31.66,31.74,56365.84,414132.64,-4.49,19449946.8804
2018-06-28,30.93,32.37,30.67,31.48,47583.03,342461.17,-0.8,19293527.4518
2018-06-29,31.55,32.78,31.48,32.41,31751.52,232341.631,2.94,19859873.6588
2018-07-02,32.57,33.67,32.21,32.57,36291.4,271762.4,0.49,19956961.58
2018-07-03,32.76,32.96,30.5,32.06,50598.58,366082.694,-1.55,19646819.6095
2018-07-04,31.84,32.61,31.7,31.96,41906.4,306397.292,-0.32,19584791.2154
2018-07-05,31.96,32.57,30.97,31.24,30448.1,218946.73,-2.26,19142501.7966
2018-07-06,31.38,32.65,30.93,32.48,39239.05,285744.488,3.97,19903023.846
2018-07-09,32.65,33.94,32.39,33.8,51662.47,392094.885,4.07,20712089.856
2018-07-10,34.22,34.22,33.14,33.66,27470.83,209016.342,-0.42,20625789.4816
2018-07-11,32.79,33.58,32.46,33.07,26711.7,200134.568,-1.74,20267103.5505
2018-07-12,33.07,33.88,32.88,33.51,48768.22,371094.593,1.33,20536792.2205
2018-07-13,33.51,34.02,33.05,33.69,55655.95,424902.676,0.54,20647364.5752
2018-07-16,33.58,33.88,33.1,33.44,29067.77,220729.258,-0.76,20490945.1466
2018-07-17,33.23,33.39,32.15,32.51,39586.16,292655.273,-2.78,19921902.0529
2018-07-18,32.51,32.83,32.09,32.17,33466.15,246364.682,-1.03,19716938.6637
2018-07-19,32.52,32.52,31.82,32.13,31316.2,228784.226,-0.14,19689969.7967
2018-07-20,32.13,32.54,31.91,32.34,34273.2,251069.674,0.66,19819420.3583
2018-07-23,32.13,32.17,30.89,31.29,51126.89,364962.559,-3.27,19172167.5503
2018-07-24,31.33,31.82,31.0,31.58,48617.9,347865.815,0.96,19355555.8459
2018-07-25,31.79,31.8,31.25,31.39,27789.69,198440.102,-0.63,19234195.9444
2018-07-26,31.25,31.44,30.96,31.01,27714.34,196343.994,-1.21,19002263.6882
2018-07-27,31.12,32.9,30.98,32.2,63835.22,465048.894,3.85,19733119.9839
2018-07-30,32.24,32.32,30.68,31.33,39002.64,276242.013,-2.71,19199136.4173
2018-07-31,30.85,31.24,30.55,31.15,25863.13,181813.546,-0.58,19088564.0626
2018-08-01,31.25,31.43,30.23,30.28,27981.78,195494.073,-2.8,18554580.496
2018-08-02,30.28,31.03,29.31,30.49,50524.6,344748.432,0.7,18684031.0576
2018-08-03,30.81,30.98,29.94,30.37,32343.74,224600.751,-0.39,18611215.1167
2018-08-06,29.75,30.32,28.08,28.47,59529.6,396745.141,-6.26,17446160.0623
2018-08-07,28.31,29.31,28.28,29.22,40087.58,263500.142,2.63,17904630.8013
2018-08-08,29.24,29.38,28.34,28.58,27628.63,180481.244,-2.18,17513582.2298
2018-08-09,28.61,30.19,28.28,29.88,37570.25,253122.495,4.54,18309163.8063
2018-08-10,29.88,31.25,29.85,30.27,41775.31,289294.837,1.31,18549186.7226
2018-08-13,29.97,30.81,29.93,30.54,24661.66,170538.214,0.89,18713696.8113
2018-08-14,30.8,30.8,29.97,30.27,23038.33,158686.193,-0.88,18549186.7226
2018-08-15,30.0,30.5,29.4,29.5,25315.82,172444.981,-2.54,18077231.5501
2018-08-16,29.01,30.83,28.86,30.09,45486.61,312622.205,1.98,18435917.4812
2018-08-17,30.59,30.71,28.7,28.82,36657.32,245187.08,-4.21,17659214.1116
2018-08-20,28.78,29.93,28.63,29.71,37703.28,253014.178,3.08,18203985.225
2018-08-21,30.15,30.92,29.98,30.65,44270.81,307450.8,3.19,18783815.8655
2018-08-22,30.79,30.79,30.03,30.14,21105.54,145286.814,-1.67,18470977.0083
2018-08-23,30.35,30.65,29.9,30.5,24171.29,166641.488,1.17,18686727.9443
2018-08-24,30.5,30.5,29.88,29.95,24516.94,167844.39,-1.78,18355010.8802
2018-08-27,30.21,30.79,29.84,30.68,52106.78,360466.652,2.41,18797300.299
2018-08-28,30.8,30.8,30.05,30.3,37414.12,257809.702,-1.22,18568064.9295
2018-08-29,30.33,30.73,30.14,30.57,37026.58,256540.313,0.89,18732575.0182
2018-08-30,30.23,30.56,29.9,29.9,26153.18,179276.641,-2.19,18322648.2398
2018-08-31,30.23,30.45,29.09,30.15,39817.17,270894.356,0.82,18473673.895
2018-09-03,29.93,29.93,28.8,29.2,27144.4,180514.069,-3.14,17893843.2545
2018-09-04,29.44,29.92,29.2,29.87,25570.35,172515.125,2.29,18303770.0329
2018-09-05,29.87,30.57,29.66,30.36,30638.56,210957.273,1.65,18605821.3433
2018-09-06,30.1,30.31,29.53,29.71,29430.02,199115.077,-2.16,18203985.225
2018-09-07,29.71,30.23,29.54,29.79,20081.12,136530.186,0.3,18257922.959
2018-09-10,29.78,29.9,28.91,29.05,18723.69,124368.552,-2.51,17799452.22
2018-09-11,29.43,29.83,29.18,29.65,21821.85,146825.849,2.09,18171622.5846
2018-09-12,29.63,30.54,29.53,29.88,29356.56,200054.416,0.77,18311860.693
2018-09-13,30.28,30.49,29.88,30.48,27025.54,185813.989,2.02,18681334.1709
2018-09-14,30.81,30.81,29.93,30.5,20825.22,143394.113,0.06,18692121.7177
2018-09-17,30.37,30.81,30.05,30.21,23707.84,164212.953,-0.95,18514127.1955
2018-09-18,30.14,30.88,30.0,30.83,27705.06,192459.252,2.04,18891691.3335
2018-09-19,30.81,31.31,30.5,31.24,38457.51,269489.805,1.33,19142501.7966
2018-09-20,31.21,31.6,31.03,31.6,27156.15,193712.996,1.16,19363646.506
2018-09-21,31.6,33.66,31.56,33.58,40656.93,301116.588,6.27,20577245.521
2018-09-25,33.4,33.53,32.57,33.23,26932.09,202790.958,-1.05,20361494.585
2018-09-26,33.4,35.21,33.23,34.22,66226.0,517860.047,3.01,20973687.8659
2018-09-27,34.3,35.0,34.02,34.71,37366.11,292509.523,1.43,21273042.2896
2018-09-28,34.77,34.99,34.12,34.85,25537.86,201093.773,0.41,21359342.664
2018-10-08,34.12,34.33,32.43,32.57,43729.96,329979.802,-6.57,19956961.58
2018-10-09,32.33,33.44,32.33,32.96,37810.18,283930.917,1.22,20199681.383
2018-10-10,33.24,34.01,32.65,33.27,26436.78,200517.226,0.92,20385766.5653
2018-10-11,32.48,33.23,31.69,31.89,46921.69,344867.144,-4.14,19541641.0282
2018-10-12,32.32,33.16,31.93,32.92,50689.03,375335.728,3.23,20172712.516
2018-10-15,31.64,32.23,30.39,31.61,73448.02,521967.234,-3.98,19369040.2794
2018-10-16,31.47,31.69,30.81,31.38,33197.7,236227.621,-0.72,19228802.171
2018-10-17,31.66,31.82,29.97,30.57,38821.05,271170.406,-2.58,18732575.0182
2018-10-18,30.37,31.55,29.93,30.68,30844.51,216859.806,0.36,18799997.1857
2018-10-19,30.76,31.78,30.15,31.75,31322.81,221671.291,3.5,19458037.5405
2018-10-22,32.56,33.58,32.39,32.65,50545.58,379919.133,2.81,20005505.5406
2018-10-23,32.92,33.0,31.27,31.82,30550.99,222852.621,-2.53,19498490.841
2018-10-24,31.82,31.82,30.06,31.45,39851.57,281538.602,-1.15,19274649.2449
2018-10-25,30.65,30.65,29.97,30.38,27657.75,190451.526,-3.41,18616608.8901
2018-10-26,30.38,30.6,27.75,28.52,81159.31,530799.0,-6.13,17475825.816
2018-10-29,27.93,27.93,25.67,25.67,75104.8,448521.668,-10.0,15728243.2344
2018-10-30,25.99,26.37,24.4,25.83,93152.68,541373.335,0.65,15830724.929
2018-10-31,26.4,28.42,25.99,28.42,67787.96,421808.281,10.0,17413797.4219
2018-11-01,28.6,29.58,28.47,28.69,46301.33,304342.182,0.98,17583701.284
2018-11-02,29.53,30.37,28.76,30.01,53014.21,357761.33,4.6,18392767.294
2018-11-05,29.67,29.67,28.61,28.91,42144.65,277083.755,-3.68,17715848.7323
2018-11-06,29.05,29.05,28.02,28.58,23352.42,151214.507,-1.13,17516279.1165
2018-11-07,28.64,29.49,28.39,28.91,24705.31,163199.251,1.14,17715848.7323
2018-11-08,29.56,29.56,28.51,28.63,22548.2,148076.227,-0.96,17545944.8702
2018-11-09,28.39,29.21,28.17,28.9,18981.27,124413.357,0.94,17710454.9589
2018-11-12,28.76,29.08,28.02,28.63,27100.19,175284.129,-0.93,17545944.8702
2018-11-13,27.99,28.85,27.99,28.68,39875.52,257858.977,0.18,17578307.5106
2018-11-14,28.74,28.74,27.88,27.89,32461.19,207686.1,-2.76,17092867.9046
2018-11-15,27.75,28.37,27.64,28.23,28526.81,182052.689,1.2,17297831.2938
2018-11-16,28.33,28.39,27.5,27.8,37305.81,236945.565,-1.5,17038930.1706
2018-11-19,28.06,28.58,27.81,28.47,31238.13,200815.404,2.41,17448856.949
2018-11-20,28.19,28.45,27.68,27.71,22641.8,143378.624,-2.67,16982295.5499
2018-11-21,27.49,28.02,27.45,27.98,19032.24,120504.232,0.97,17146805.6386
2018-11-22,28.03,28.16,27.6,28.0,16219.89,102999.639,0.08,17160290.0721
2018-11-23,27.92,27.93,27.34,27.47,20773.05,130135.437,-1.92,16831269.8947
2018-11-26,27.72,27.72,27.16,27.32,14029.81,87234.315,-0.54,16739575.7469
2018-11-27,27.45,27.53,26.96,27.08,16320.43,100931.803,-0.85,16596640.7518
2018-11-28,27.08,27.88,27.07,27.84,25273.75,158030.125,2.81,17063202.1509
2018-11-29,27.96,28.24,27.53,27.53,24575.84,155680.272,-1.12,16871723.1952
2018-11-30,27.55,28.46,27.55,27.89,38015.87,243107.333,1.29,17090171.0179
2018-12-03,28.9,29.79,28.46,29.66,48728.24,324062.858,6.36,18177016.358
2018-12-04,29.65,29.89,29.14,29.78,31809.74,213788.263,0.39,18247135.4122
2018-12-05,29.19,30.22,29.05,29.84,32167.47,217877.25,0.22,18287588.7127
2018-12-06,29.4,29.93,28.98,29.1,24931.02,165807.817,-2.48,17834511.7471
2018-12-07,29.01,29.69,28.9,29.12,19420.93,129098.887,0.08,17847996.1806
2018-12-10,28.83,29.18,28.69,28.9,17676.72,116218.867,-0.79,17707758.0722
2018-12-11,28.88,29.4,28.88,29.4,15880.46,105508.216,1.74,18015203.156
2018-12-12,29.88,29.88,28.89,29.57,23191.04,154945.027,0.6,18123078.624
2018-12-13,29.53,30.8,29.19,30.7,39419.35,271920.823,3.82,18816178.5059
2018-12-14,30.37,31.52,30.17,30.62,40099.78,281872.745,-0.27,18764937.6586
2018-12-17,30.63,31.01,30.22,30.81,25703.78,178795.721,0.6,18878206.9
2018-12-18,30.41,30.55,29.35,30.15,38653.66,261447.422,-2.14,18473673.895
2018-12-19,29.83,30.3,29.22,29.48,21947.36,148088.673,-2.22,18063747.1166
2018-12-20,29.19,29.9,28.84,29.46,27585.52,184521.946,-0.04,18055656.4565
2018-12-21,29.35,29.82,28.09,28.83,42090.41,275827.557,-2.17,17664607.885
2018-12-24,28.83,29.22,27.98,29.05,15932.91,104658.126,0.78,17802149.1067
2018-12-25,28.56,29.1,28.25,28.66,23715.11,154384.0,-1.33,17564823.0771
2018-12-26,28.79,29.32,28.6,28.71,17585.35,115605.764,0.17,17594488.8308
2018-12-27,29.09,30.27,28.96,29.95,33286.46,224224.207,4.31,18352313.9935
2018-12-28,29.52,30.28,29.35,30.28,25672.38,174320.906,1.1,18578541.0592
2019-01-02,30.01,30.27,29.09,29.63,23261.04,155849.886,,18184287.1356
2019-01-03,29.59,29.59,28.1,28.61,32543.8,210606.074,-3.47,17552400.71
2019-01-04,28.17,29.19,28.17,28.82,23091.55,150595.959,0.74,17682018.4383
2019-01-07,29.16,29.39,28.64,29.2,18820.34,124874.418,1.33,17916950.5709
2019-01-08,29.05,29.4,28.65,28.76,15534.31,102162.667,-1.51,17646913.6369
2019-01-09,29.12,30.26,28.9,29.8,31438.87,212735.397,3.61,18284200.8011
2019-01-10,29.57,29.83,29.07,29.3,20410.6,136145.551,-1.68,17976358.6964
2019-01-11,29.35,29.67,28.96,29.67,12527.65,83668.588,1.26,18203189.7209
2019-01-14,29.37,29.65,28.97,29.45,18257.49,121810.131,-0.71,18073571.9926
2019-01-15,29.62,31.46,29.36,31.37,43189.7,300985.797,6.5,19248232.6555
2019-01-16,31.24,31.68,30.99,31.6,20949.74,149279.832,0.74,19391352.2305
2019-01-17,31.69,31.86,31.25,31.81,20100.25,144467.166,0.67,19520969.9589
2019-01-18,31.99,32.42,31.55,31.75,27841.49,201881.033,-0.19,19483164.7881
2019-01-21,32.08,32.87,31.78,32.17,19408.72,142372.787,1.32,19739699.8754
2019-01-22,32.07,32.25,31.47,31.77,18302.46,132217.569,-1.23,19496666.6348
2019-01-23,31.94,32.25,31.4,31.68,17505.75,126408.313,-0.29,19439958.8787
2019-01-24,31.69,32.11,31.31,31.88,20784.25,149788.95,0.64,19564175.8683
2019-01-25,32.08,32.42,31.73,32.12,14641.66,106928.175,0.73,19707295.4433
2019-01-28,32.25,33.09,31.65,31.95,27540.72,202770.754,-0.53,19601981.0391
2019-01-29,31.99,32.35,31.34,31.95,19764.39,143551.827,0.0,19601981.0391
2019-01-30,31.95,32.29,31.55,31.89,19481.48,140704.048,-0.17,19569576.607
2019-01-31,31.86,32.17,31.46,31.82,18849.12,136274.516,-0.23,19523670.3282
2019-02-01,32.13,32.56,31.95,32.54,22142.23,162576.862,2.28,19969231.2693
2019-02-11,32.56,33.47,32.56,33.25,26462.7,199222.977,2.16,20401290.3637
2019-02-12,33.34,33.6,32.89,33.18,21853.62,165179.967,-0.2,20360784.8236
2019-02-13,33.45,33.75,33.08,33.7,21525.23,163461.515,1.55,20676728.0364
2019-02-14,33.62,33.89,33.25,33.8,26380.48,201647.249,0.3,20738836.5312
2019-02-15,33.45,33.85,32.9,32.97,26453.99,199300.953,-2.45,20231167.0953
2019-02-18,33.89,34.0,33.26,33.77,30919.3,237015.368,2.43,20722634.3152
2019-02-19,33.89,34.18,33.27,33.4,32038.29,245565.419,-1.11,20493102.9213
2019-02-20,33.75,33.89,32.5,32.7,42878.47,320892.095,-2.1,20063744.1962
2019-02-21,33.01,33.49,32.7,33.12,31635.25,238058.152,1.31,20325680.0222
2019-02-22,33.0,33.39,32.6,33.39,25994.47,194910.47,0.81,20490402.5519
2019-02-25,33.45,34.62,33.45,34.5,56283.42,434961.201,3.32,21170895.6256
2019-02-26,34.11,34.55,33.65,33.65,40325.27,311649.765,-2.46,20649724.343
2019-02-27,33.44,34.79,33.14,33.6,49019.56,377228.368,-0.17,20614619.5416
2019-02-28,33.58,33.91,33.01,33.75,32364.36,246642.982,0.45,20706432.0991
2019-03-01,34.71,34.71,33.71,34.13,36817.04,285053.589,1.15,20944064.601
2019-03-04,34.33,35.03,33.89,34.59,62971.12,495729.152,1.34,21224903.0124
2019-03-05,34.77,34.99,34.15,34.33,44412.38,348904.563,-0.76,21062880.852
2019-03-06,34.28,34.51,33.67,34.02,38581.59,297971.274,-0.9,20873854.9982
2019-03-07,33.83,33.89,32.79,33.3,51145.84,386586.355,-2.12,20430994.4264
2019-03-08,32.86,33.23,32.57,32.94,38556.64,288005.19,-1.07,20212264.5099
2019-03-11,32.74,33.36,32.62,33.01,33051.53,248259.89,0.21,20255470.4193
2019-03-12,33.31,33.67,32.35,32.68,44202.16,330960.467,-1.01,20050242.3495
2019-03-13,32.37,32.47,31.61,32.17,61646.58,447549.659,-1.56,19736999.5061
2019-03-14,32.13,32.95,31.82,32.64,39439.5,292229.178,1.46,20025939.0254
2019-03-15,32.92,33.44,32.61,33.09,32384.8,243705.583,1.38,20301376.6981
2019-03-18,33.12,35.29,33.12,35.15,55061.15,430446.524,6.25,21570550.2879
2019-03-19,35.12,35.22,33.89,34.39,42755.09,334148.746,-2.18,21100686.0228
2019-03-20,34.34,35.29,34.11,34.57,38459.66,304384.181,0.52,21211401.1657
2019-03-21,34.33,34.69,33.89,34.21,28706.05,223181.388,-1.03,20992671.2492
2019-03-22,34.24,34.59,33.8,34.24,27402.07,212512.575,0.09,21011573.8345
2019-03-25,33.89,33.91,32.99,33.03,35005.84,265306.851,-3.55,20266271.8967
2019-03-26,33.55,34.99,33.55,34.11,64369.26,502754.108,3.26,20927862.385
2019-03-27,34.49,36.17,33.89,35.86,68691.11,552977.444,5.14,22002609.3823
2019-03-28,36.09,36.65,35.51,36.32,49977.08,410374.383,1.29,22286148.163
2019-03-29,36.1,38.31,35.95,38.15,66143.78,565597.022,5.05,23412202.1778
2019-04-01,39.09,39.09,37.23,38.08,72537.88,626022.137,-0.18,23368996.2684
2019-04-02,37.85,38.28,37.28,37.47,48544.98,415132.643,-1.61,22993644.9301
2019-04-03,37.47,37.85,37.19,37.54,39588.38,337486.507,0.18,23034150.4702
2019-04-04,37.41,38.51,36.97,38.1,47282.3,406393.171,1.49,23377097.3764
2019-04-08,38.11,39.58,37.62,38.07,48306.57,422733.773,-0.08,23358194.791
2019-04-09,38.29,38.51,37.41,38.51,44706.42,387793.11,1.16,23628231.725
2019-04-10,38.5,39.48,37.74,38.99,48256.33,426447.207,1.26,23925272.3524
2019-04-11,38.73,39.17,37.57,38.03,31443.0,272577.754,-2.47,23333891.4669
2019-04-12,37.63,38.15,37.27,37.49,24806.61,211697.648,-1.42,23001746.0381
2019-04-15,38.15,38.2,36.94,36.97,29632.66,252187.574,-1.39,22683102.456
2019-04-16,36.89,37.93,36.79,37.76,32694.9,278501.357,2.14,23169168.9372
2019-04-17,37.8,38.64,37.57,37.93,31934.2,275899.002,0.44,23271782.9721
2019-04-18,37.75,38.06,37.42,37.97,13960.83,120193.052,0.13,23301487.0349
